product_id,product_name,category,description,price,user_query,relevance_label
21167fa7,Revaleo LCH 219 MICRO USB,Accessoire_Audio,LCH 219 MICRO USB,1 100 DA,revleo,1
a784f1ba,ZTE ZTE BLADE A75,Smartphone,ZTE BLADE A75,31 900 DA,hoco sports bt speaker hc13 djezzy,0
8a4b66a5,HOCO STEREO Earphones  M90,Accessoire_Audio,STEREO Earphones  M90,1 500 DA,tecno spark go 1 solde,0
a746768f,EL DJAZIRA CAR MOUNTCHLD001  DV,Accessoire_Auto,CAR MOUNTCHLD001  DV,850 DA,trouver revaleo lch 219 3usb type c en ligne,0
ede10f98,EL DJAZIRA CULD002 MICRO USB,Accessoire_Charge,CULD002 MICRO USB,600 DA,le culd002 micro usb,1
995872db,HOCO ECOUTEUR EW39,Accessoire_Audio,ECOUTEUR EW39,5 500 DA,nouveau hoco ecouteur ew39 promo,1
b3f073a5,Revaleo RCB 007 5A VOOC TYPE C,Accessoire_Audio,RCB 007 5A VOOC TYPE C,800 DA,la zte blade a55 2025,0
277ed6ed,EL DJAZIRA CCULD009 TYPE C,Autre,CCULD009 TYPE C,550 DA,d tech power bank dp10h en ligne,0
56610d42,EL DJAZIRA CULD002 TYPE C,Autre,CULD002 TYPE C,650 DA,culd002 type c solde,1
dc52bb1e,D Tech Tablette D Tech 10,Tablette,Tablette D Tech 10,18 100 DA,nouveau tcl tcl hh40l1,0
505680ed,EL DJAZIRA FCLD010 MICRO USB,Accessoire_Charge,FCLD010 MICRO USB,1 300 DA,el djazira fcld010 micro usb magasin,1
55bccde3,ZTE ZTE BLADE A35,Smartphone,ZTE BLADE A35,17 900 DA,zteblade a35,1
b7431d76,EL DJAZIRA FCLD007,Autre,FCLD007,1 450 DA,prix revaleo lch 219 3usb type c pas cher,0
d30b6fb7,HOCO ECOUTEUR EQ2,Accessoire_Audio,ECOUTEUR EQ2,2 800 DA,promo hoco,1
fd813b02,ZTE NUBIA MUSIC POP ART,Smartphone,NUBIA MUSIC POP ART,25 500 DA,promo el djazira cable 3in1 culd015 algerie,0
55bccde3,ZTE ZTE BLADE A35,Smartphone,ZTE BLADE A35,17 900 DA,acheter revaleo lch 086 qc3 3a type c,0
824775f9,EL DJAZIRA CHARGER FCLD008,Autre,CHARGER FCLD008,1 250 DA,revaleo rtc 004 type c,0
1d1343ae,HOCO CUP CAR HOLDER CA95,Accessoire_Audio,CUP CAR HOLDER CA95,1 800 DA,hoco cup car holder ca95 solde,1
b2d42c32,EL DJAZIRA MOUNTCHLD002,Autre,MOUNTCHLD002,950 DA,el djazira culd010type c,0
ff192916,Revaleo RCB 86 MICRO USB,Accessoire_Audio,RCB 86 MICRO USB,300 DA,hoco z40 dual port car charge promo,0
b2ff1719,Revaleo RCB 003 MICRO USB,Accessoire_Audio,RCB 003 MICRO USB,500 DA,trouver d tech power bank dp10h livraison,0
92167446,HOCO PWB 20 000 mah J52A,Accessoire_Audio,PWB 20 000 mah J52A,4 300 DA,d link d link dwrm961,0
00e9ed55,Revaleo RTC 003 3USB MICRO USB,Accessoire_Audio,RTC 003 3USB MICRO USB,1 200 DA,prix hoco cable silicone 3a x82,0
beabd0d4,HOCO SPORTS BT SPEAKER HC13,Accessoire_Audio,SPORTS BT SPEAKER HC13,3 500 DA,prix zte zte nubia neo2 5g promo,0
a784f1ba,ZTE ZTE BLADE A75,Smartphone,ZTE BLADE A75,31 900 DA,el djazira culd 014c type c,0
107c5fb4,ZTE Blade A55,Smartphone,Blade A55,20 900 DA,combien coute zte blade a55,1
3e351782,D Link D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,la hoco x85 type c to type c,0
928707dd,Revaleo RCB 86 IOS,Accessoire_Audio,RCB 86 IOS,400 DA,d link d likn dwr g403,0
ca7f123b,HOCO Magnetic U90 TYPE C,Accessoire_Audio,Magnetic U90 TYPE C,1 500 DA,la d tech tablette d tech 8,0
4733d383,Revaleo RCB 86 TYPE C,Accessoire_Audio,RCB 86 TYPE C,350 DA,rb 86 type c,1
7a7c907e,HOCO Silicone 2 4A  X86 IP,Accessoire_Audio,Silicone 2 4A  X86 IP,1 200 DA,le d link d link dwr m961 solde,0
8078375b,EL DJAZIRA CCLD003 TYPE C,Autre,CCLD003 TYPE C,1 150 DA,revaleo tk80 qc3 icro usb,0
a746768f,EL DJAZIRA CAR MOUNTCHLD001  DV,Accessoire_Auto,CAR MOUNTCHLD001  DV,850 DA,hoco es51 rea sport earphone,0
b3f073a5,Revaleo RCB 007 5A VOOC TYPE C,Accessoire_Audio,RCB 007 5A VOOC TYPE C,800 DA,rcb 007 5a vooc typ c 800 da,1
9b7f236b,EL DJAZIRA FCLD012 TYPE C,Autre,FCLD012 TYPE C,1 900 DA,culd002 type c,0
92167446,HOCO PWB 20 000 mah J52A,Accessoire_Audio,PWB 20 000 mah J52A,4 300 DA,nouveau accessoire_audio hoco,1
54e8a2cb,Revaleo TK 75,Accessoire_Audio,TK 75,700 DA,prix revaleo solde,1
275120a2,EL DJAZIRA CULD012 MICRO USB,Accessoire_Charge,CULD012 MICRO USB,500 DA,acheter el djazira culd 014 s micro usb magasin,0
4a9fa665,EL DJAZIRA CULD007 MICRO USB,Accessoire_Charge,CULD007 MICRO USB,450 DA,la d link d link dwr m920 b1,0
0e614bb4,EL DJAZIRA AUX 3 5 CAULD001  DV,Autre,AUX 3 5 CAULD001  DV,500 DA,el djazira fcld009 s4 micro usb,0
27dfc1d3,D Tech Power Bank DP15,Accessoire_Charge,Power Bank DP15,4 590 DA,power bank dp15,1
4ca1bd7c,D Tech Tablette D Tech 8,Tablette,Tablette D Tech 8,15 500 DA,promo revaleo tk80 qc3 micro usb,0
05b30038,HOCO CABLE 3A X86 TYPE C,Accessoire_Audio,CABLE 3A X86 TYPE C,1 200 DA,accessoire_audio hoco algerie,1
8251c828,D Tech Power Bank DP1 Mini,Accessoire_Charge,Power Bank DP1 Mini,2 200 DA,el djazira,0
f6658ec3,HOCO QC3 0 C72Q TYPE C,Accessoire_Audio,QC3 0 C72Q TYPE C,1 100 DA,promo el djazira culd012 micro usb,0
1ee8f07b,Revaleo LCH 086 MICRO USB,Accessoire_Audio,LCH 086 MICRO USB,1 200 DA,prix el djazira chargeur psld001 en ligne,0
ca7f123b,HOCO Magnetic U90 TYPE C,Accessoire_Audio,Magnetic U90 TYPE C,1 500 DA,hoco magnetic u90 ytpe c,1
33be04a6,EL DJAZIRA CHARGER FCLD004,Autre,CHARGER FCLD004,950 DA,acheter hoco dual port c103a type c algerie,0
907c30ba,HOCO X88 Charging Cable,Accessoire_Audio,X88 Charging Cable,400 DA,prix zte zte blade a35,0
e5faad38,ZTE NUBIA MUSIC POP ART,Smartphone,NUBIA MUSIC POP ART,25 500 DA,le nubia music pop art 25 500 da,1
99fcaafc,HOCO CAR FM Transmitter E59,Accessoire_Audio,CAR FM Transmitter E59,2 500 DA,la hoco djezzy,1
a848da99,Revaleo LC 927 MICRO USB,Accessoire_Audio,LC 927 MICRO USB,400 DA,le revaleo lch 082 micro usb djezzy,0
53f60ea3,D Link D Link DWR M920 B1,Routeur_Modem,D Link DWR M920 B1,8 900 DA,d link,1
66146e59,Revaleo EARBUDS REVALEO V6,Accessoire_Audio,EARBUDS REVALEO V6,6 500 DA,les hoco,0
4a9fa665,EL DJAZIRA CULD007 MICRO USB,Accessoire_Charge,CULD007 MICRO USB,450 DA,d link box home m915v,0
603e7357,Revaleo TK 77 TIPE C,Accessoire_Audio,TK 77 TIPE C,600 DA,nouveau accessoire_audio revaleo,1
ff192916,Revaleo RCB 86 MICRO USB,Accessoire_Audio,RCB 86 MICRO USB,300 DA,trouver el djazira culd010 type c livraison,0
0d0c2cc3,Revaleo CABLE TK 77 IOS,Accessoire_Audio,CABLE TK 77 IOS,600 DA,trouver el djazira culd010 type c,0
51864216,Revaleo RCB 005 MICRO USB,Accessoire_Audio,RCB 005 MICRO USB,400 DA,el djazira charger fcld004 original,0
c5b6009f,ZTE ZTE NUBIA Neo2 5G,Smartphone,ZTE NUBIA Neo2 5G,49 900 DA,zte zte blade v60 design solde,0
90a4c37b,HOCO Chargeur C88A TYPE C,Accessoire_Audio,Chargeur C88A TYPE C,900 DA,prix magnetic u90 type c original,0
1b2e90a4,HOCO Écouteurs  EW25,Accessoire_Audio,Écouteurs  EW25,2 550 DA,écouteurs  ew25 magasin,1
1ee8f07b,Revaleo LCH 086 MICRO USB,Accessoire_Audio,LCH 086 MICRO USB,1 200 DA,hoco,0
62a4c685,HOCO Z40 Dual Port Car Charge,Accessoire_Audio,Z40 Dual Port Car Charge,1 200 DA,chercher el djazira culd 004 c type c,0
f71f8727,EL DJAZIRA FCLD 009 C TYPE C,Autre,FCLD 009 C TYPE C,1 800 DA,hoco metal holder ca56 2025,0
f6658ec3,HOCO QC3 0 C72Q TYPE C,Accessoire_Audio,QC3 0 C72Q TYPE C,1 100 DA,e djazira charger fcld004,0
0e614bb4,EL DJAZIRA AUX 3 5 CAULD001  DV,Autre,AUX 3 5 CAULD001  DV,500 DA,acheter el djazira,1
34707529,HOCO IN CAR HOLDER CA76,Accessoire_Audio,IN CAR HOLDER CA76,1 600 DA,le hoco earphones mic m1 pro algerie,0
d5511e84,D Link D Link DWR G403,Routeur_Modem,D Link DWR G403,10 500 DA,promo el djazira fcld013 micro usb magasin,0
485ab211,Revaleo TK80 QC3 MICRO USB,Accessoire_Audio,TK80 QC3 MICRO USB,800 DA,promo accessoire_audio revaleo,1
222c52de,HOCO ES51 Era sport earphone,Accessoire_Audio,ES51 Era sport earphone,3 500 DA,es51 era sport earphone pas cher,1
62dc95ba,D Link D Link DWR M920 B1,Routeur_Modem,D Link DWR M920 B1,8 900 DA,d link dwr m920 b1 magasin,1
359daeba,HOCO PD30W QC3 0 IN CAR  E70,Accessoire_Audio,PD30W QC3 0 IN CAR  E70,4 800 DA,el djazira mountchld002 2025,0
9b431b8a,EL DJAZIRA CCLD 001C TYPE C,Autre,CCLD 001C TYPE C,1 350 DA,d link d link dwr m961 original,0
f32745bf,HOCO Chargeur N13 Type C TO IP,Accessoire_Audio,Chargeur N13 Type C TO IP,3 800 DA,tcl tcl hh4l1,0
393cdc65,HOCO ECOUTEUR EQ1,Accessoire_Audio,ECOUTEUR EQ1,2 950 DA,tk80 qc3 mirco usb,0
92167446,HOCO PWB 20 000 mah J52A,Accessoire_Audio,PWB 20 000 mah J52A,4 300 DA,pwb 20 000 mah j52a 4 300 da solde,1
9ae61c00,Revaleo TK 73,Accessoire_Audio,TK 73,600 DA,d link box hom em915v,0
d0ed17cd,HOCO QC3 0 C72Q MICRO,Accessoire_Audio,QC3 0 C72Q MICRO,1 100 DA,promo qc3 0 c72q micro,1
33be04a6,EL DJAZIRA CHARGER FCLD004,Autre,CHARGER FCLD004,950 DA,autre eld jazira,1
a8e4d7f4,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA,el djazira fcld010 micro usb magasin,0
51864216,Revaleo RCB 005 MICRO USB,Accessoire_Audio,RCB 005 MICRO USB,400 DA,d ilnk d link dwr g403,0
badc250f,EL DJAZIRA FCLD013 MICRO USB,Accessoire_Charge,FCLD013 MICRO USB,950 DA,achat accessoire_charge el djazira solde,1
a933cc47,HOCO TRUE  SPEAKER HC4,Accessoire_Audio,TRUE  SPEAKER HC4,4 500 DA,hoco true  speaker hc4,1
021e566f,Revaleo TK80 QC3 TYPE C,Accessoire_Audio,TK80 QC3 TYPE C,800 DA,acheter d tech tablette d tech 7,0
a784f1ba,ZTE ZTE BLADE A75,Smartphone,ZTE BLADE A75,31 900 DA,la zte blade a75 31 900 da solde,1
33be04a6,EL DJAZIRA CHARGER FCLD004,Autre,CHARGER FCLD004,950 DA,acheter hoco dual port c103a type c,0
cb930685,ZTE ZTE BLADE A75,Smartphone,ZTE BLADE A75,31 900 DA,d link box home m915v pas cher,0
c5b6009f,ZTE ZTE NUBIA Neo2 5G,Smartphone,ZTE NUBIA Neo2 5G,49 900 DA,zte nubia neo2 5g,1
08962252,EL DJAZIRA FCLD 009 S4 MICRO USB,Accessoire_Charge,FCLD 009 S4 MICRO USB,1 800 DA,hoco metal holder ca56,0
6d0c3545,Revaleo RCB 005 IOS,Accessoire_Audio,RCB 005 IOS,600 DA,trouver hoco,0
fd813b02,ZTE NUBIA MUSIC POP ART,Smartphone,NUBIA MUSIC POP ART,25 500 DA,achat el djazira culd010 type c djezzy,0
55bccde3,ZTE ZTE BLADE A35,Smartphone,ZTE BLADE A35,17 900 DA,smartphone zte promo,1
b6ef457b,EL DJAZIRA FCLD 002 C TYPE C,Autre,FCLD 002 C TYPE C,1 900 DA,le el djazira fcld 002 c type c 2025,1
be2c2333,HOCO X76 3in1 Charging Cable,Accessoire_Audio,X76 3in1 Charging Cable,1 200 DA,trouver zte zte blade v60 design,0
fb76db1c,EL DJAZIRA FCLD010 TYPE C,Autre,FCLD010 TYPE C,1 350 DA,les el djazira fcld 002 s micro usb magasin,0
995872db,HOCO ECOUTEUR EW39,Accessoire_Audio,ECOUTEUR EW39,5 500 DA,el djazira chargeur sld001,0
a933cc47,HOCO TRUE  SPEAKER HC4,Accessoire_Audio,TRUE  SPEAKER HC4,4 500 DA,le lch 082 micro usb,0
3e402595,HOCO Charger QC3 0 C72Q,Accessoire_Audio,Charger QC3 0 C72Q,1 100 DA,acheter charger qc3 0 c72q 1 100 da,1
1ee8f07b,Revaleo LCH 086 MICRO USB,Accessoire_Audio,LCH 086 MICRO USB,1 200 DA,le hoco c101a type c to ip promo,0
a8e4d7f4,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA,tablette d teh 7 13 200 da,1
107c5fb4,ZTE Blade A55,Smartphone,Blade A55,20 900 DA,smartphone zte,1
277ed6ed,EL DJAZIRA CCULD009 TYPE C,Autre,CCULD009 TYPE C,550 DA,el djazira pas cher,1
4ca1bd7c,D Tech Tablette D Tech 8,Tablette,Tablette D Tech 8,15 500 DA,el djazira culd 014 s micro usb magasin,0
b6ef457b,EL DJAZIRA FCLD 002 C TYPE C,Autre,FCLD 002 C TYPE C,1 900 DA,chercher fcld 002 c type c 1 900 da,1
606d4bd0,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,hoco true  speake hc4,0
6d0c3545,Revaleo RCB 005 IOS,Accessoire_Audio,RCB 005 IOS,600 DA,achat hoco c101a type c to ip original,0
4a9fa665,EL DJAZIRA CULD007 MICRO USB,Accessoire_Charge,CULD007 MICRO USB,450 DA,trouver hoco ecouteur eq1 en ligne,0
3c56a833,EL DJAZIRA CULD010 TYPE C,Autre,CULD010 TYPE C,550 DA,hoco car holdre ca82,0
b2d42c32,EL DJAZIRA MOUNTCHLD002,Autre,MOUNTCHLD002,950 DA,les el djazira fcld013 micro usb original,0
cdfa6d25,HOCO C97A TYPE C TO TYPE C,Accessoire_Audio,C97A TYPE C TO TYPE C,2 200 DA,hoco in ar holder ca76,0
94c43928,Revaleo RTC 004 MICRO USB,Accessoire_Audio,RTC 004 MICRO USB,800 DA,promo accessoire_audio revaleo,1
b1bd68c7,EL DJAZIRA FCLD013 TYPE C,Autre,FCLD013 TYPE C,1 000 DA,el djazira solde,1
4c693d23,ZTE ZTE NUBIA Neo2 5G,Smartphone,ZTE NUBIA Neo2 5G,49 900 DA,el djazira fcld 009 c type c en ligne,0
0b31713a,EL DJAZIRA CULD007 TYPE C,Autre,CULD007 TYPE C,500 DA,d ink box home m915v,0
4ed009f5,Revaleo RCC 004 TYPE C,Accessoire_Audio,RCC 004 TYPE C,900 DA,el djazirac uld010 micro usb,0
107c5fb4,ZTE Blade A55,Smartphone,Blade A55,20 900 DA,le el djazira fcld013 type c,0
a848da99,Revaleo LC 927 MICRO USB,Accessoire_Audio,LC 927 MICRO USB,400 DA,acheter d link box home m915v 2025,0
fb02bc5f,ZTE ZTE BLADE A35,Smartphone,ZTE BLADE A35,17 900 DA,hoco calbe 3a x86 type c,0
4c693d23,ZTE ZTE NUBIA Neo2 5G,Smartphone,ZTE NUBIA Neo2 5G,49 900 DA,zte zte nubia neo2 5g,1
05365667,HOCO Écouteur  EW26,Accessoire_Audio,Écouteur  EW26,2 900 DA,revaleo tc 004 type c,0
9ae61c00,Revaleo TK 73,Accessoire_Audio,TK 73,600 DA,tk 7 3600 da,1
b7431d76,EL DJAZIRA FCLD007,Autre,FCLD007,1 450 DA,prix el djazira,1
93119f36,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,revaleo rcb 005 type c djezzy,0
c5b6009f,ZTE ZTE NUBIA Neo2 5G,Smartphone,ZTE NUBIA Neo2 5G,49 900 DA,zte zte nubia neo2 5g solde,1
2f4a4fe6,EL DJAZIRA CHARGEUR PSLD001,Accessoire_Charge,CHARGEUR PSLD001,2 690 DA,promo el djazira culd002 micro usb djezzy,0
53f60ea3,D Link D Link DWR M920 B1,Routeur_Modem,D Link DWR M920 B1,8 900 DA,d link dwr m920 b1 pas cher,1
90a4c37b,HOCO Chargeur C88A TYPE C,Accessoire_Audio,Chargeur C88A TYPE C,900 DA,el djazira ccld 001c type c livraison,0
21167fa7,Revaleo LCH 219 MICRO USB,Accessoire_Audio,LCH 219 MICRO USB,1 100 DA,prix hoco ecouteur eq4 promo,0
be2c2333,HOCO X76 3in1 Charging Cable,Accessoire_Audio,X76 3in1 Charging Cable,1 200 DA,accessoire_audio hoco original,1
8078375b,EL DJAZIRA CCLD003 TYPE C,Autre,CCLD003 TYPE C,1 150 DA,el djazira,1
92167446,HOCO PWB 20 000 mah J52A,Accessoire_Audio,PWB 20 000 mah J52A,4 300 DA,prix revaleo lc 927 type c algerie,0
057e09a8,HOCO METAL HOLDER CA56,Accessoire_Audio,METAL HOLDER CA56,1 400 DA,chargeur n13 type c to ip solde,0
1420288a,Revaleo RTC 004 TYPE C,Accessoire_Audio,RTC 004 TYPE C,900 DA,d link box hoe m915v,0
4af54f9f,Revaleo AUX TK 79,Accessoire_Audio,AUX TK 79,400 DA,acheter el djazira chargeur psld001,0
974c6909,Revaleo TK 74,Accessoire_Audio,TK 74,650 DA,accessoire_audio revaleo original,1
d29bc48a,EL DJAZIRA CULD 004 C TYPE C,Autre,CULD 004 C TYPE C,700 DA,acheter el djazira culd 004 c type c 2025,1
a746768f,EL DJAZIRA CAR MOUNTCHLD001  DV,Accessoire_Auto,CAR MOUNTCHLD001  DV,850 DA,les car mountchld001  dv 850 da,1
4733d383,Revaleo RCB 86 TYPE C,Accessoire_Audio,RCB 86 TYPE C,350 DA,chercher hoco in car fm e62 djezzy,0
021e566f,Revaleo TK80 QC3 TYPE C,Accessoire_Audio,TK80 QC3 TYPE C,800 DA,acheter el djazira fcld013 micro usb,0
4c693d23,ZTE ZTE NUBIA Neo2 5G,Smartphone,ZTE NUBIA Neo2 5G,49 900 DA,les hoco cable silicone 3a x82,0
f22a41ed,HOCO CAR HOLDER CA82,Accessoire_Audio,CAR HOLDER CA82,2 500 DA,el djazira mountchld002,0
33be04a6,EL DJAZIRA CHARGER FCLD004,Autre,CHARGER FCLD004,950 DA,chercher el djazira,1
